datetime,open,high,low,close,volume
2026-03-09 19:15:00,55175.0,55250.0,55165.0,55190.0,3273
2026-03-09 19:20:00,55190.0,55220.0,55160.0,55190.0,2172
2026-03-09 19:25:00,55185.0,55295.0,55130.0,55220.0,5785
2026-03-09 19:30:00,55225.0,55235.0,55165.0,55210.0,2641
2026-03-09 19:35:00,55215.0,55320.0,55200.0,55250.0,4395
2026-03-09 19:40:00,55245.0,55345.0,55230.0,55250.0,3029
2026-03-09 19:45:00,55250.0,55255.0,55185.0,55200.0,2181
2026-03-09 19:50:00,55200.0,55260.0,55155.0,55255.0,2822
2026-03-09 19:55:00,55260.0,55300.0,55235.0,55255.0,2372
2026-03-09 20:00:00,55250.0,55265.0,55095.0,55110.0,5057
2026-03-09 20:05:00,55110.0,55110.0,54990.0,55010.0,7204
2026-03-09 20:10:00,55015.0,55190.0,54980.0,55160.0,6376
2026-03-09 20:15:00,55155.0,55185.0,55095.0,55150.0,3569
2026-03-09 20:20:00,55155.0,55255.0,55135.0,55240.0,3499
2026-03-09 20:25:00,55245.0,55250.0,55185.0,55210.0,1766
2026-03-09 20:30:00,55200.0,55215.0,55065.0,55080.0,2866
2026-03-09 20:35:00,55080.0,55095.0,55030.0,55050.0,2489
2026-03-09 20:40:00,55050.0,55050.0,54850.0,54915.0,8445
2026-03-09 20:45:00,54920.0,54980.0,54885.0,54960.0,4216
2026-03-09 20:50:00,54955.0,54995.0,54875.0,54880.0,3415
2026-03-09 20:55:00,54875.0,54890.0,54775.0,54805.0,7445
2026-03-09 21:00:00,54810.0,54845.0,54700.0,54705.0,8193
2026-03-09 21:05:00,54705.0,54785.0,54695.0,54750.0,7104
2026-03-09 21:10:00,54750.0,54830.0,54735.0,54815.0,4483
2026-03-09 21:15:00,54815.0,54885.0,54785.0,54860.0,5103
2026-03-09 21:20:00,54855.0,54885.0,54785.0,54820.0,4163
2026-03-09 21:25:00,54815.0,54850.0,54765.0,54800.0,3196
2026-03-09 21:30:00,54800.0,54810.0,54685.0,54760.0,5686
2026-03-09 21:35:00,54760.0,54775.0,54665.0,54690.0,4586
2026-03-09 21:40:00,54695.0,54780.0,54670.0,54735.0,3016
2026-03-09 21:45:00,54740.0,54765.0,54615.0,54630.0,3484
2026-03-09 21:50:00,54630.0,54700.0,54625.0,54635.0,3178
2026-03-09 21:55:00,54630.0,54735.0,54630.0,54735.0,2792
2026-03-09 22:00:00,54730.0,54820.0,54720.0,54765.0,4228
2026-03-09 22:05:00,54775.0,54860.0,54730.0,54830.0,4211
2026-03-09 22:10:00,54830.0,54870.0,54800.0,54800.0,2828
2026-03-09 22:15:00,54800.0,54810.0,54745.0,54785.0,2406
2026-03-09 22:20:00,54785.0,54795.0,54735.0,54770.0,1908
2026-03-09 22:25:00,54765.0,54845.0,54765.0,54800.0,1752
2026-03-09 22:30:00,54810.0,54840.0,54555.0,54710.0,6755
2026-03-09 22:35:00,54705.0,54765.0,54470.0,54485.0,8521
2026-03-09 22:40:00,54480.0,54500.0,54365.0,54430.0,8760
2026-03-09 22:45:00,54430.0,54435.0,54290.0,54405.0,7912
2026-03-09 22:50:00,54410.0,54435.0,54085.0,54100.0,12006
2026-03-09 22:55:00,54105.0,54180.0,54040.0,54090.0,9079
