pattern,signal_dt,entry_dt,exit_dt,entry_price,pnl_pt,pnl_yen,result,signal_hour,signal_weekday,signal_month,signal_year
B,2025-10-23 22:25:00,2025-10-23 22:30:00,2025-10-23 22:30:00,49085.0,-62.2,-622.0,SL,22,3,10,2025
B,2025-10-23 22:30:00,2025-10-23 22:35:00,2025-10-23 23:25:00,49000.0,-62.2,-622.0,SL,22,3,10,2025
B,2025-10-23 22:45:00,2025-10-23 22:50:00,2025-10-23 23:15:00,49110.0,-62.2,-622.0,SL,22,3,10,2025
B,2025-10-23 22:50:00,2025-10-23 22:55:00,2025-10-23 23:05:00,49150.0,-62.2,-622.0,SL,22,3,10,2025
B,2025-10-23 22:55:00,2025-10-23 23:00:00,2025-10-23 23:05:00,49120.0,-62.2,-622.0,SL,23,3,10,2025
B,2025-10-23 23:00:00,2025-10-23 23:05:00,2025-10-23 23:15:00,49100.0,-62.2,-622.0,SL,23,3,10,2025
B,2025-10-23 23:05:00,2025-10-23 23:10:00,2025-10-23 23:20:00,49075.0,-62.2,-622.0,SL,23,3,10,2025
B,2025-10-27 18:05:00,2025-10-27 18:10:00,2025-10-27 21:30:00,49335.0,237.8,2378.0,TP,18,0,10,2025
B,2025-10-27 18:10:00,2025-10-27 18:15:00,2025-10-27 22:30:00,49340.0,237.8,2378.0,TP,18,0,10,2025
B,2025-10-27 18:15:00,2025-10-27 18:20:00,2025-10-27 22:35:00,49370.0,237.8,2378.0,TP,18,0,10,2025
B,2025-10-27 18:20:00,2025-10-27 18:25:00,2025-10-27 21:15:00,49405.0,-62.2,-622.0,SL,18,0,10,2025
B,2025-10-27 18:25:00,2025-10-27 18:30:00,2025-10-27 21:15:00,49400.0,-62.2,-622.0,SL,18,0,10,2025
B,2025-10-27 18:30:00,2025-10-27 18:35:00,2025-10-27 21:10:00,49415.0,-62.2,-622.0,SL,18,0,10,2025
B,2025-10-27 18:35:00,2025-10-27 18:40:00,2025-10-27 20:20:00,49430.0,-62.2,-622.0,SL,18,0,10,2025
B,2025-10-27 18:40:00,2025-10-27 18:45:00,2025-10-27 21:10:00,49425.0,-62.2,-622.0,SL,18,0,10,2025
B,2025-10-27 18:45:00,2025-10-27 18:50:00,2025-10-27 21:15:00,49410.0,-62.2,-622.0,SL,18,0,10,2025
B,2025-10-27 18:50:00,2025-10-27 18:55:00,2025-10-27 21:10:00,49425.0,-62.2,-622.0,SL,18,0,10,2025
B,2025-10-27 18:55:00,2025-10-27 19:00:00,2025-10-27 21:10:00,49425.0,-62.2,-622.0,SL,19,0,10,2025
B,2025-10-27 19:00:00,2025-10-27 19:05:00,2025-10-27 21:15:00,49410.0,-62.2,-622.0,SL,19,0,10,2025
B,2025-10-27 19:15:00,2025-10-27 19:20:00,2025-10-27 21:10:00,49425.0,-62.2,-622.0,SL,19,0,10,2025
B,2025-10-27 19:40:00,2025-10-27 19:45:00,2025-10-27 21:15:00,49400.0,-62.2,-622.0,SL,19,0,10,2025
B,2025-10-27 20:45:00,2025-10-27 20:50:00,2025-10-27 21:15:00,49410.0,-62.2,-622.0,SL,20,0,10,2025
B,2025-10-27 20:50:00,2025-10-27 20:55:00,2025-10-27 21:10:00,49415.0,-62.2,-622.0,SL,20,0,10,2025
B,2025-10-27 20:55:00,2025-10-27 21:00:00,2025-10-27 21:15:00,49385.0,-62.2,-622.0,SL,21,0,10,2025
B,2025-10-27 21:40:00,2025-10-27 21:45:00,2025-10-27 23:50:00,49480.0,27.8,278.0,SESSION,21,0,10,2025
B,2025-10-27 21:45:00,2025-10-27 21:50:00,2025-10-27 23:50:00,49495.0,12.8,128.0,SESSION,21,0,10,2025
B,2025-10-27 21:50:00,2025-10-27 21:55:00,2025-10-27 23:50:00,49465.0,42.8,428.0,SESSION,21,0,10,2025
B,2025-10-27 21:55:00,2025-10-27 22:00:00,2025-10-27 23:50:00,49470.0,37.8,378.0,SESSION,22,0,10,2025
B,2025-10-27 22:00:00,2025-10-27 22:05:00,2025-10-27 23:50:00,49500.0,7.8,78.0,SESSION,22,0,10,2025
B,2025-10-27 22:05:00,2025-10-27 22:10:00,2025-10-27 23:50:00,49500.0,7.8,78.0,SESSION,22,0,10,2025
B,2025-10-27 22:10:00,2025-10-27 22:15:00,2025-10-27 23:50:00,49500.0,7.8,78.0,SESSION,22,0,10,2025
B,2025-10-27 22:15:00,2025-10-27 22:20:00,2025-10-27 23:50:00,49515.0,-7.2,-72.0,SESSION,22,0,10,2025
B,2025-10-27 22:20:00,2025-10-27 22:25:00,2025-10-27 22:30:00,49550.0,-62.2,-622.0,SL,22,0,10,2025
B,2025-10-27 22:25:00,2025-10-27 22:30:00,2025-10-27 23:50:00,49530.0,-22.2,-222.0,SESSION,22,0,10,2025
B,2025-10-27 22:30:00,2025-10-27 22:35:00,2025-10-27 23:30:00,49575.0,-62.2,-622.0,SL,22,0,10,2025
B,2025-10-27 22:35:00,2025-10-27 22:40:00,2025-10-27 23:25:00,49600.0,-62.2,-622.0,SL,22,0,10,2025
B,2025-10-27 22:40:00,2025-10-27 22:45:00,2025-10-27 23:15:00,49620.0,-62.2,-622.0,SL,22,0,10,2025
B,2025-10-27 22:45:00,2025-10-27 22:50:00,2025-10-27 23:15:00,49620.0,-62.2,-622.0,SL,22,0,10,2025
B,2025-10-27 22:50:00,2025-10-27 22:55:00,2025-10-27 23:25:00,49600.0,-62.2,-622.0,SL,22,0,10,2025
B,2025-10-27 22:55:00,2025-10-27 23:00:00,2025-10-27 23:15:00,49615.0,-62.2,-622.0,SL,23,0,10,2025
B,2025-10-27 23:00:00,2025-10-27 23:05:00,2025-10-27 23:15:00,49615.0,-62.2,-622.0,SL,23,0,10,2025
B,2025-10-27 23:05:00,2025-10-27 23:10:00,2025-10-27 23:15:00,49615.0,-62.2,-622.0,SL,23,0,10,2025
B,2025-10-27 23:10:00,2025-10-27 23:15:00,2025-10-27 23:30:00,49590.0,-62.2,-622.0,SL,23,0,10,2025
B,2025-10-30 19:10:00,2025-10-30 19:15:00,2025-10-30 21:35:00,51330.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:15:00,2025-10-30 19:20:00,2025-10-30 21:30:00,51345.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:20:00,2025-10-30 19:25:00,2025-10-30 19:30:00,51385.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:25:00,2025-10-30 19:30:00,2025-10-30 21:30:00,51345.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:30:00,2025-10-30 19:35:00,2025-10-30 20:20:00,51365.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:35:00,2025-10-30 19:40:00,2025-10-30 21:05:00,51350.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:40:00,2025-10-30 19:45:00,2025-10-30 20:20:00,51365.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:45:00,2025-10-30 19:50:00,2025-10-30 20:20:00,51380.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:50:00,2025-10-30 19:55:00,2025-10-30 19:55:00,51410.0,-62.2,-622.0,SL,19,3,10,2025
B,2025-10-30 19:55:00,2025-10-30 20:00:00,2025-10-30 21:05:00,51355.0,-62.2,-622.0,SL,20,3,10,2025
B,2025-10-30 20:35:00,2025-10-30 20:40:00,2025-10-30 21:00:00,51380.0,-62.2,-622.0,SL,20,3,10,2025
B,2025-10-30 20:40:00,2025-10-30 20:45:00,2025-10-30 21:00:00,51375.0,-62.2,-622.0,SL,20,3,10,2025
B,2025-10-30 23:30:00,2025-10-30 23:35:00,2025-10-30 23:50:00,51215.0,-62.2,-622.0,SL,23,3,10,2025
B,2025-10-30 23:35:00,2025-10-30 23:40:00,2025-10-30 23:45:00,51225.0,-62.2,-622.0,SL,23,3,10,2025
B,2025-10-30 23:40:00,2025-10-30 23:45:00,2025-10-30 23:50:00,51210.0,-62.2,-622.0,SL,23,3,10,2025
B,2025-10-30 23:45:00,2025-10-30 23:50:00,2025-10-30 23:50:00,51165.0,22.8,228.0,SESSION,23,3,10,2025
B,2025-11-03 20:25:00,2025-11-03 20:30:00,2025-11-03 21:55:00,52525.0,-62.2,-622.0,SL,20,0,11,2025
B,2025-11-03 20:30:00,2025-11-03 20:35:00,2025-11-03 21:55:00,52535.0,-62.2,-622.0,SL,20,0,11,2025
B,2025-11-03 20:35:00,2025-11-03 20:40:00,2025-11-03 21:40:00,52545.0,-62.2,-622.0,SL,20,0,11,2025
B,2025-11-03 20:40:00,2025-11-03 20:45:00,2025-11-03 21:40:00,52545.0,-62.2,-622.0,SL,20,0,11,2025
B,2025-11-03 20:45:00,2025-11-03 20:50:00,2025-11-03 21:40:00,52570.0,-62.2,-622.0,SL,20,0,11,2025
B,2025-11-03 20:50:00,2025-11-03 20:55:00,2025-11-03 21:35:00,52595.0,-62.2,-622.0,SL,20,0,11,2025
B,2025-11-03 20:55:00,2025-11-03 21:00:00,2025-11-03 21:35:00,52595.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 21:00:00,2025-11-03 21:05:00,2025-11-03 21:35:00,52580.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 21:05:00,2025-11-03 21:10:00,2025-11-03 21:35:00,52575.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 21:10:00,2025-11-03 21:15:00,2025-11-03 21:35:00,52605.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 21:15:00,2025-11-03 21:20:00,2025-11-03 21:30:00,52665.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 21:20:00,2025-11-03 21:25:00,2025-11-03 21:35:00,52650.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 21:25:00,2025-11-03 21:30:00,2025-11-03 21:35:00,52645.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 21:30:00,2025-11-03 21:35:00,2025-11-03 21:35:00,52615.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 21:35:00,2025-11-03 21:40:00,2025-11-03 21:40:00,52565.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-03 23:40:00,2025-11-03 23:45:00,2025-11-03 23:50:00,52485.0,17.8,178.0,SESSION,23,0,11,2025
B,2025-11-03 23:45:00,2025-11-03 23:50:00,2025-11-03 23:50:00,52490.0,12.8,128.0,SESSION,23,0,11,2025
B,2025-11-03 23:50:00,2025-11-03 23:55:00,2025-11-04 00:00:00,52510.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-06 17:55:00,2025-11-06 18:00:00,2025-11-06 18:15:00,50580.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-06 18:00:00,2025-11-06 18:05:00,2025-11-06 18:15:00,50595.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-06 18:05:00,2025-11-06 18:10:00,2025-11-06 18:10:00,50650.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-06 18:10:00,2025-11-06 18:15:00,2025-11-06 18:15:00,50580.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-06 18:55:00,2025-11-06 19:00:00,2025-11-06 19:10:00,50535.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-06 19:00:00,2025-11-06 19:05:00,2025-11-06 19:10:00,50545.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-06 19:05:00,2025-11-06 19:10:00,2025-11-06 19:50:00,50500.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-06 19:30:00,2025-11-06 19:35:00,2025-11-06 19:50:00,50500.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-06 19:50:00,2025-11-06 19:55:00,2025-11-06 19:55:00,50420.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-06 20:50:00,2025-11-06 20:55:00,2025-11-06 22:25:00,50405.0,237.8,2378.0,TP,20,3,11,2025
B,2025-11-06 20:55:00,2025-11-06 21:00:00,2025-11-06 22:25:00,50410.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:00:00,2025-11-06 21:05:00,2025-11-06 22:35:00,50435.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:05:00,2025-11-06 21:10:00,2025-11-06 22:35:00,50460.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:10:00,2025-11-06 21:15:00,2025-11-06 22:35:00,50445.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:15:00,2025-11-06 21:20:00,2025-11-06 22:40:00,50470.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:20:00,2025-11-06 21:25:00,2025-11-06 22:40:00,50480.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:25:00,2025-11-06 21:30:00,2025-11-06 22:40:00,50475.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:30:00,2025-11-06 21:35:00,2025-11-06 22:40:00,50485.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:35:00,2025-11-06 21:40:00,2025-11-06 22:40:00,50515.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:40:00,2025-11-06 21:45:00,2025-11-06 22:40:00,50525.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:45:00,2025-11-06 21:50:00,2025-11-06 22:40:00,50490.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:50:00,2025-11-06 21:55:00,2025-11-06 22:40:00,50515.0,237.8,2378.0,TP,21,3,11,2025
B,2025-11-06 21:55:00,2025-11-06 22:00:00,2025-11-06 22:40:00,50540.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:00:00,2025-11-06 22:05:00,2025-11-06 22:45:00,50550.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:05:00,2025-11-06 22:10:00,2025-11-06 22:45:00,50550.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:10:00,2025-11-06 22:15:00,2025-11-06 22:40:00,50535.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:15:00,2025-11-06 22:20:00,2025-11-06 22:45:00,50590.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:20:00,2025-11-06 22:25:00,2025-11-06 22:50:00,50610.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:25:00,2025-11-06 22:30:00,2025-11-06 23:45:00,50645.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:30:00,2025-11-06 22:35:00,2025-11-06 23:45:00,50620.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:35:00,2025-11-06 22:40:00,2025-11-06 23:50:00,50685.0,237.8,2378.0,TP,22,3,11,2025
B,2025-11-06 22:40:00,2025-11-06 22:45:00,2025-11-06 23:25:00,50780.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-06 22:45:00,2025-11-06 22:50:00,2025-11-06 23:10:00,50825.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-06 22:50:00,2025-11-06 22:55:00,2025-11-06 23:00:00,50835.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-06 22:55:00,2025-11-06 23:00:00,2025-11-06 23:00:00,50835.0,-62.2,-622.0,SL,23,3,11,2025
B,2025-11-06 23:00:00,2025-11-06 23:05:00,2025-11-06 23:25:00,50780.0,-62.2,-622.0,SL,23,3,11,2025
B,2025-11-06 23:05:00,2025-11-06 23:10:00,2025-11-06 23:25:00,50790.0,-62.2,-622.0,SL,23,3,11,2025
B,2025-11-06 23:10:00,2025-11-06 23:15:00,2025-11-06 23:25:00,50770.0,-62.2,-622.0,SL,23,3,11,2025
B,2025-11-06 23:15:00,2025-11-06 23:20:00,2025-11-06 23:30:00,50760.0,-62.2,-622.0,SL,23,3,11,2025
B,2025-11-10 18:10:00,2025-11-10 18:15:00,2025-11-10 18:25:00,50475.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-10 18:15:00,2025-11-10 18:20:00,2025-11-10 18:25:00,50485.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-10 18:20:00,2025-11-10 18:25:00,2025-11-10 18:30:00,50455.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-10 18:25:00,2025-11-10 18:30:00,2025-11-10 18:35:00,50420.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-10 19:40:00,2025-11-10 19:45:00,2025-11-10 20:00:00,50330.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-10 19:45:00,2025-11-10 19:50:00,2025-11-10 20:05:00,50320.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-10 19:50:00,2025-11-10 19:55:00,2025-11-10 20:00:00,50350.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-10 19:55:00,2025-11-10 20:00:00,2025-11-10 20:00:00,50345.0,-62.2,-622.0,SL,20,0,11,2025
B,2025-11-10 20:00:00,2025-11-10 20:05:00,2025-11-10 20:10:00,50270.0,-62.2,-622.0,SL,20,0,11,2025
B,2025-11-10 20:55:00,2025-11-10 21:00:00,2025-11-10 21:15:00,50250.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-10 21:00:00,2025-11-10 21:05:00,2025-11-10 21:15:00,50250.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-10 21:05:00,2025-11-10 21:10:00,2025-11-10 21:15:00,50255.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-10 21:10:00,2025-11-10 21:15:00,2025-11-10 21:15:00,50240.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-10 21:15:00,2025-11-10 21:20:00,2025-11-10 21:45:00,50165.0,-62.2,-622.0,SL,21,0,11,2025
B,2025-11-10 22:25:00,2025-11-10 22:30:00,2025-11-10 23:35:00,50050.0,-62.2,-622.0,SL,22,0,11,2025
B,2025-11-10 22:40:00,2025-11-10 22:45:00,2025-11-10 23:35:00,50060.0,-62.2,-622.0,SL,22,0,11,2025
B,2025-11-10 22:55:00,2025-11-10 23:00:00,2025-11-10 23:05:00,50150.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-10 23:00:00,2025-11-10 23:05:00,2025-11-10 23:30:00,50115.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-10 23:05:00,2025-11-10 23:10:00,2025-11-10 23:30:00,50095.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-10 23:30:00,2025-11-10 23:35:00,2025-11-10 23:35:00,50015.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-13 18:05:00,2025-11-13 18:10:00,2025-11-13 22:35:00,51170.0,237.8,2378.0,TP,18,3,11,2025
B,2025-11-13 18:25:00,2025-11-13 18:30:00,2025-11-13 23:50:00,51225.0,17.8,178.0,SESSION,18,3,11,2025
B,2025-11-13 18:30:00,2025-11-13 18:35:00,2025-11-13 23:45:00,51290.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-13 18:35:00,2025-11-13 18:40:00,2025-11-13 20:30:00,51305.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-13 18:40:00,2025-11-13 18:45:00,2025-11-13 20:30:00,51315.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-13 18:45:00,2025-11-13 18:50:00,2025-11-13 23:45:00,51295.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-13 18:50:00,2025-11-13 18:55:00,2025-11-13 20:30:00,51310.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-13 18:55:00,2025-11-13 19:00:00,2025-11-13 20:30:00,51320.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-13 19:00:00,2025-11-13 19:05:00,2025-11-13 19:15:00,51335.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-13 19:05:00,2025-11-13 19:10:00,2025-11-13 20:25:00,51330.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-13 19:10:00,2025-11-13 19:15:00,2025-11-13 20:30:00,51310.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-13 19:25:00,2025-11-13 19:30:00,2025-11-13 23:45:00,51290.0,-62.2,-622.0,SL,19,3,11,2025
B,2025-11-13 21:25:00,2025-11-13 21:30:00,2025-11-13 23:45:00,51325.0,-62.2,-622.0,SL,21,3,11,2025
B,2025-11-13 21:30:00,2025-11-13 21:35:00,2025-11-13 23:30:00,51350.0,-62.2,-622.0,SL,21,3,11,2025
B,2025-11-13 21:35:00,2025-11-13 21:40:00,2025-11-13 23:30:00,51355.0,-62.2,-622.0,SL,21,3,11,2025
B,2025-11-13 21:40:00,2025-11-13 21:45:00,2025-11-13 23:45:00,51325.0,-62.2,-622.0,SL,21,3,11,2025
B,2025-11-13 21:45:00,2025-11-13 21:50:00,2025-11-13 23:30:00,51350.0,-62.2,-622.0,SL,21,3,11,2025
B,2025-11-13 21:50:00,2025-11-13 21:55:00,2025-11-13 23:30:00,51360.0,-62.2,-622.0,SL,21,3,11,2025
B,2025-11-13 21:55:00,2025-11-13 22:00:00,2025-11-13 23:30:00,51355.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:00:00,2025-11-13 22:05:00,2025-11-13 23:30:00,51355.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:05:00,2025-11-13 22:10:00,2025-11-13 23:30:00,51355.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:10:00,2025-11-13 22:15:00,2025-11-13 23:05:00,51380.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:15:00,2025-11-13 22:20:00,2025-11-13 23:15:00,51370.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:20:00,2025-11-13 22:25:00,2025-11-13 23:05:00,51395.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:25:00,2025-11-13 22:30:00,2025-11-13 23:05:00,51390.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:30:00,2025-11-13 22:35:00,2025-11-13 23:05:00,51390.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:35:00,2025-11-13 22:40:00,2025-11-13 22:55:00,51430.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:40:00,2025-11-13 22:45:00,2025-11-13 23:00:00,51400.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:45:00,2025-11-13 22:50:00,2025-11-13 23:00:00,51410.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-13 22:50:00,2025-11-13 22:55:00,2025-11-13 23:00:00,51400.0,-62.2,-622.0,SL,22,3,11,2025
B,2025-11-17 18:00:00,2025-11-17 18:05:00,2025-11-17 18:35:00,50315.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-17 18:05:00,2025-11-17 18:10:00,2025-11-17 18:20:00,50355.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-17 18:10:00,2025-11-17 18:15:00,2025-11-17 18:30:00,50325.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-17 18:15:00,2025-11-17 18:20:00,2025-11-17 18:45:00,50310.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-17 18:20:00,2025-11-17 18:25:00,2025-11-17 18:30:00,50325.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-17 18:25:00,2025-11-17 18:30:00,2025-11-17 18:45:00,50305.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-17 18:30:00,2025-11-17 18:35:00,2025-11-17 18:45:00,50270.0,-62.2,-622.0,SL,18,0,11,2025
B,2025-11-17 19:15:00,2025-11-17 19:20:00,2025-11-17 19:55:00,50280.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-17 19:20:00,2025-11-17 19:25:00,2025-11-17 20:00:00,50270.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-17 19:25:00,2025-11-17 19:30:00,2025-11-17 19:55:00,50300.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-17 19:30:00,2025-11-17 19:35:00,2025-11-17 19:50:00,50320.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-17 19:35:00,2025-11-17 19:40:00,2025-11-17 19:50:00,50320.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-17 19:40:00,2025-11-17 19:45:00,2025-11-17 19:50:00,50320.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-17 19:45:00,2025-11-17 19:50:00,2025-11-17 19:50:00,50315.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-17 19:50:00,2025-11-17 19:55:00,2025-11-17 20:00:00,50255.0,-62.2,-622.0,SL,19,0,11,2025
B,2025-11-17 21:55:00,2025-11-17 22:00:00,2025-11-17 22:20:00,49820.0,-62.2,-622.0,SL,22,0,11,2025
B,2025-11-17 22:00:00,2025-11-17 22:05:00,2025-11-17 22:10:00,49895.0,-62.2,-622.0,SL,22,0,11,2025
B,2025-11-17 22:05:00,2025-11-17 22:10:00,2025-11-17 22:20:00,49850.0,-62.2,-622.0,SL,22,0,11,2025
B,2025-11-17 22:10:00,2025-11-17 22:15:00,2025-11-17 22:15:00,49870.0,-62.2,-622.0,SL,22,0,11,2025
B,2025-11-17 22:15:00,2025-11-17 22:20:00,2025-11-17 23:40:00,49790.0,237.8,2378.0,TP,22,0,11,2025
B,2025-11-17 22:55:00,2025-11-17 23:00:00,2025-11-17 23:30:00,49850.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-17 23:00:00,2025-11-17 23:05:00,2025-11-17 23:30:00,49900.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-17 23:05:00,2025-11-17 23:10:00,2025-11-17 23:30:00,49900.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-17 23:10:00,2025-11-17 23:15:00,2025-11-17 23:30:00,49875.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-17 23:15:00,2025-11-17 23:20:00,2025-11-17 23:30:00,49925.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-17 23:20:00,2025-11-17 23:25:00,2025-11-17 23:30:00,49930.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-17 23:25:00,2025-11-17 23:30:00,2025-11-17 23:30:00,49890.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-17 23:30:00,2025-11-17 23:35:00,2025-11-17 23:40:00,49815.0,237.8,2378.0,TP,23,0,11,2025
B,2025-11-17 23:45:00,2025-11-17 23:50:00,2025-11-17 23:50:00,50205.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-17 23:50:00,2025-11-17 23:55:00,2025-11-18 01:05:00,50200.0,-62.2,-622.0,SL,23,0,11,2025
B,2025-11-20 18:20:00,2025-11-20 18:25:00,2025-11-20 19:55:00,48795.0,237.8,2378.0,TP,18,3,11,2025
B,2025-11-20 18:25:00,2025-11-20 18:30:00,2025-11-20 18:35:00,48820.0,-62.2,-622.0,SL,18,3,11,2025
B,2025-11-20 18:30:00,2025-11-20 18:35:00,2025-11-20 19:55:00,48795.0,237.8,2378.0,TP,18,3,11,2025
B,2025-11-20 18:35:00,2025-11-20 18:40:00,2025-11-20 20:20:00,48830.0,237.8,2378.0,TP,18,3,11,2025
B,2025-11-20 18:40:00,2025-11-20 18:45:00,2025-11-20 21:30:00,48865.0,237.8,2378.0,TP,18,3,11,2025
B,2025-11-20 18:45:00,2025-11-20 18:50:00,2025-11-20 22:55:00,48910.0,237.8,2378.0,TP,18,3,11,2025
B,2025-11-20 18:50:00,2025-11-20 18:55:00,2025-11-20 23:35:00,48965.0,237.8,2378.0,TP,18,3,11,2025
B,2025-11-20 18:55:00,2025-11-20 19:00:00,2025-11-20 23:35:00,48975.0,237.8,2378.0,TP,19,3,11,2025
B,2025-11-20 19:00:00,2025-11-20 19:05:00,2025-11-20 23:35:00,48955.0,237.8,2378.0,TP,19,3,11,2025
